quantity_sold,price_diff,leftover,restaurant_type,meal_type,menu_item_name,has_promotion,special_event,weather_condition
445,0.8799999999999999,0.0,1,0,13,0,0,2
230,2.4000000000000004,56.00040000000001,1,0,5,0,0,0
395,1.1400000000000001,0.0,1,2,13,0,0,2
153,3.25,133.0004,3,2,7,0,0,1
197,0.5,89.00040000000001,3,1,12,1,0,1
348,3.879999999999999,0.0,2,0,9,0,0,1
358,0.6799999999999999,0.0,3,0,10,0,0,2
61,3.4799999999999995,225.0004,0,1,1,0,0,2
260,11.109999999999996,26.000400000000013,0,2,3,0,0,2
520,-0.4400000000000004,0.0,0,0,5,0,0,0
147,12.61,139.0004,1,2,2,0,0,2
112,11.39,174.0004,2,1,8,0,0,0
573,1.13,0.0,0,1,13,0,0,0
151,5.370000000000001,135.0004,3,2,2,0,0,2
10,5.859999999999999,276.0004,2,1,8,0,0,2
113,7.0,173.0004,3,1,12,0,0,2
315,5.969999999999999,0.0,1,2,2,0,0,2
21,2.6799999999999997,265.0004,0,1,1,0,0,2
500,0.5699999999999998,0.0,3,1,10,0,0,2
565,0.29000000000000004,0.0,3,2,1,1,0,0
220,9.95,66.00040000000001,3,2,0,0,0,0
112,12.240000000000002,174.0004,1,1,8,0,0,2
438,1.8499999999999996,0.0,1,0,6,0,0,0
627,-0.16999999999999993,0.0,3,2,1,1,0,2
72,13.429999999999998,214.0004,2,1,8,0,0,0
555,0.7699999999999998,0.0,3,0,10,0,0,2
455,-3.740000000000002,0.0,2,2,3,1,0,0
8,9.21,278.0004,3,1,12,0,0,0
469,1.0499999999999998,0.0,3,0,10,0,0,1
2,9.46,284.0004,3,1,12,0,0,0
278,3.1999999999999993,8.000400000000013,1,2,1,0,0,2
277,10.970000000000006,9.000400000000013,2,1,11,0,1,2
430,5.690000000000001,0.0,1,0,6,0,0,2
409,-0.4399999999999995,0.0,3,2,4,1,0,1
293,14.79,0.0,1,1,3,0,0,2
296,-2.3100000000000023,0.0,0,1,3,0,0,1
239,2.88,47.00040000000001,3,1,1,0,0,1
19,7.220000000000001,267.0004,1,1,1,0,0,1
158,2.200000000000003,128.0004,0,1,11,0,0,2
315,2.4299999999999997,0.0,2,0,5,0,0,2
115,2.96,171.0004,3,1,1,0,0,2
0,10.03,286.0004,2,2,8,0,0,1
364,4.17,0.0,3,0,6,0,0,2
270,0.51,16.000400000000013,3,1,10,0,0,0
157,5.02,129.0004,3,1,4,0,0,1
345,1.13,0.0,4,2,1,0,0,2
177,1.4399999999999995,109.00040000000001,2,2,5,0,0,2
496,-1.4500000000000002,0.0,2,2,5,1,0,1
110,7.16,176.0004,1,2,1,0,0,2
280,1.37,6.000400000000013,1,1,5,0,0,0
35,10.29,251.0004,3,2,7,0,0,2
722,0.79,0.0,3,0,13,0,0,2
57,7.389999999999999,229.0004,3,2,2,0,0,0
367,-1.33,0.0,1,2,2,1,0,2
356,2.44,0.0,3,2,1,0,0,0
146,6.23,140.0004,1,0,9,0,0,2
266,2.8499999999999996,20.000400000000013,1,1,8,1,0,2
269,3.87,17.000400000000013,3,0,6,0,0,2
310,2.5700000000000003,0.0,3,0,6,0,0,2
0,4.71,286.0004,1,0,5,0,0,0
393,2.88,0.0,3,0,6,0,0,1
408,15.870000000000005,0.0,1,1,0,0,0,2
465,-0.3700000000000001,0.0,3,1,10,1,0,2
320,3.4299999999999997,0.0,3,0,6,0,0,1
716,-0.7000000000000002,0.0,3,0,6,1,1,2
110,7.199999999999999,176.0004,3,1,12,0,0,0
369,2.4399999999999995,0.0,3,1,1,0,0,0
201,5.599999999999998,85.00040000000001,3,1,0,0,0,2
303,1.62,0.0,1,1,5,0,0,2
136,8.659999999999997,150.0004,3,1,12,0,0,2
284,3.1500000000000004,2.0004000000000133,3,1,2,1,0,2
126,8.39,160.0004,3,2,4,0,0,2
438,0.9700000000000002,0.0,3,1,13,0,0,2
289,8.489999999999998,0.0,0,2,3,0,0,0
210,9.650000000000002,76.00040000000001,1,2,2,0,0,2
714,-1.6400000000000006,0.0,2,0,9,1,0,2
459,2.83,0.0,2,0,5,0,0,2
249,3.8400000000000007,37.00040000000001,1,2,1,0,0,1
160,11.040000000000003,126.00040000000001,0,2,3,0,0,2
282,0.05999999999999961,4.000400000000013,4,2,1,0,0,2
431,3.030000000000001,0.0,1,0,6,0,0,2
173,5.5,113.00040000000001,2,1,0,0,0,0
188,7.529999999999998,98.00040000000001,1,2,8,0,0,0
328,4.789999999999999,0.0,3,2,2,0,0,2
270,2.8100000000000005,16.000400000000013,1,2,4,0,0,2
85,-5.649999999999999,201.0004,0,1,0,1,0,0
564,1.08,0.0,3,0,13,0,0,0
259,10.24,27.000400000000013,1,2,2,0,0,0
416,3.3600000000000003,0.0,1,2,1,0,0,2
730,1.1,0.0,3,2,13,0,0,2
607,-1.2199999999999998,0.0,4,2,1,1,0,2
466,0.8500000000000001,0.0,3,0,10,0,0,1
428,3.5500000000000007,0.0,3,0,6,0,0,1
242,2.04,44.00040000000001,3,1,1,0,0,2
309,3.9000000000000004,0.0,3,0,6,0,0,1
716,0.6200000000000001,0.0,3,0,6,0,0,0
515,1.7600000000000002,0.0,1,1,13,0,0,0
536,1.0600000000000005,0.0,1,2,1,1,0,2
474,1.67,0.0,3,2,9,0,0,1
217,13.869999999999997,69.00040000000001,0,1,0,0,0,2
276,5.470000000000002,10.000400000000013,3,1,12,0,0,2
564,0.81,0.0,3,1,10,0,0,2
189,3.8000000000000007,97.00040000000001,1,2,1,0,0,2
272,1.7300000000000004,14.000400000000013,3,1,1,0,0,2
693,1.2400000000000002,0.0,1,0,13,0,0,1
367,0.8300000000000001,0.0,3,1,13,0,0,1
108,8.36,178.0004,0,2,8,0,0,1
247,0.5500000000000003,39.00040000000001,3,0,10,0,0,1
222,2.9699999999999998,64.00040000000001,2,2,5,0,0,2
231,1.7799999999999994,55.00040000000001,4,2,4,1,0,1
311,2.0200000000000005,0.0,3,0,9,0,0,2
391,6.030000000000001,0.0,2,2,9,0,1,0
65,16.47,221.0004,2,2,8,0,0,0
40,15.190000000000001,246.0004,3,2,0,0,0,0
298,1.5700000000000003,0.0,3,0,6,0,0,2
202,2.76,84.00040000000001,2,2,5,0,0,2
585,1.1400000000000001,0.0,1,0,5,1,0,2
241,-0.35999999999999943,45.00040000000001,2,2,11,1,0,2
402,0.9800000000000002,0.0,3,0,13,0,0,0
93,10.98,193.0004,2,1,8,0,0,0
687,-1.049999999999999,0.0,2,2,9,1,1,1
270,-2.6799999999999997,16.000400000000013,2,1,8,1,0,2
212,2.3100000000000005,74.00040000000001,3,0,6,0,0,1
246,4.710000000000001,40.00040000000001,2,0,9,0,0,2
422,1.8899999999999997,0.0,3,0,6,0,0,2
25,13.870000000000001,261.0004,1,1,8,0,0,0
342,0.40000000000000036,0.0,1,1,1,1,0,2
341,1.4100000000000006,0.0,1,2,13,0,0,1
499,1.56,0.0,1,0,5,0,0,2
394,1.42,0.0,2,2,5,0,0,2
363,2.880000000000001,0.0,3,0,6,0,1,2
409,-1.1799999999999997,0.0,0,1,1,0,1,2
470,2.03,0.0,1,2,13,0,0,2
215,4.1899999999999995,71.00040000000001,1,1,8,1,0,0
319,2.5599999999999996,0.0,3,0,6,0,0,2
312,0.5700000000000001,0.0,3,1,10,0,0,2
277,11.060000000000002,9.000400000000013,3,2,0,0,0,0
105,7.32,181.0004,3,1,2,0,0,1
50,13.180000000000001,236.0004,3,1,12,0,0,2
493,4.549999999999999,0.0,1,0,6,0,0,2
404,3.369999999999999,0.0,2,0,9,0,0,0
511,0.9500000000000002,0.0,1,1,13,0,1,2
399,-0.8299999999999983,0.0,3,2,0,1,1,2
229,4.490000000000002,57.00040000000001,3,2,0,1,0,0
148,-4.160000000000004,138.0004,2,2,0,1,0,1
144,1.8100000000000005,142.0004,3,2,9,0,0,0
152,1.6199999999999999,134.0004,3,1,13,0,0,1
145,6.939999999999998,141.0004,3,1,12,0,0,2
332,-0.20000000000000018,0.0,2,2,5,1,0,0
66,8.649999999999999,220.0004,2,2,8,0,0,0
318,2.5300000000000002,0.0,3,0,9,0,0,0
358,0.5999999999999996,0.0,0,0,5,0,0,2
96,5.219999999999999,190.0004,3,2,7,0,1,1
248,2.3900000000000006,38.00040000000001,0,0,6,0,0,0
125,6.75,161.0004,1,1,4,1,0,0
381,-0.40000000000000036,0.0,2,2,9,1,0,1
139,3.4400000000000004,147.0004,3,0,6,0,0,1
234,2.5400000000000005,52.00040000000001,0,0,5,0,0,2
218,3.160000000000001,68.00040000000001,0,2,1,0,0,2
376,1.0000000000000004,0.0,0,0,5,0,0,2
471,0.8799999999999999,0.0,3,1,13,0,0,2
520,-0.41000000000000014,0.0,0,2,13,0,0,0
295,8.94,0.0,4,2,2,0,1,0
244,2.9699999999999998,42.00040000000001,1,1,5,0,0,2
291,6.540000000000001,0.0,1,1,4,0,0,2
52,6.48,234.0004,1,1,1,0,0,1
205,1.06,81.00040000000001,3,1,10,0,0,2
219,4.550000000000001,67.00040000000001,1,1,1,0,0,2
253,9.59,33.00040000000001,3,1,12,0,1,2
363,0.3799999999999999,0.0,0,2,13,0,0,0
179,5.4399999999999995,107.00040000000001,3,0,6,0,0,2
158,8.86,128.0004,2,2,8,0,0,2
173,2.6999999999999993,113.00040000000001,3,1,0,1,0,0
38,3.9299999999999997,248.0004,0,1,8,0,0,0
206,0.8299999999999998,80.00040000000001,3,1,10,0,0,2
146,8.21,140.0004,2,2,8,0,0,2
184,12.5,102.00040000000001,2,1,3,1,0,0
355,0.8999999999999999,0.0,3,1,10,0,0,1
257,5.1499999999999995,29.000400000000013,3,1,4,0,0,1
433,1.8899999999999997,0.0,3,1,1,0,0,2
96,14.930000000000001,190.0004,2,1,8,0,0,1
562,0.6699999999999999,0.0,0,2,5,0,0,0
173,13.38,113.00040000000001,3,1,12,0,0,0
332,4.790000000000001,0.0,1,2,4,0,0,2
346,2.8400000000000007,0.0,2,1,5,0,0,2
407,0.47999999999999954,0.0,0,1,1,0,0,2
558,-2.09,0.0,0,0,6,0,0,1
717,1.1399999999999997,0.0,3,0,6,0,0,2
435,0.5600000000000005,0.0,3,0,9,0,0,1
372,3.0600000000000005,0.0,3,2,1,0,0,1
654,0.7199999999999998,0.0,3,0,6,0,1,2
305,1.3399999999999999,0.0,3,2,7,0,0,2
307,1.7699999999999996,0.0,3,1,1,0,0,2
494,3.17,0.0,3,0,6,0,0,1
255,11.169999999999998,31.000400000000013,1,2,3,0,1,2
140,1.1400000000000006,146.0004,0,2,8,0,0,2
378,0.34999999999999787,0.0,3,1,12,1,0,2
76,16.130000000000003,210.0004,3,1,12,0,0,0
226,3.6900000000000004,60.00040000000001,3,1,1,0,0,2
59,13.21,227.0004,3,1,12,0,0,2
428,0.98,0.0,1,2,5,1,0,0
526,8.07,0.0,1,2,4,0,1,1
546,0.7799999999999994,0.0,1,2,9,0,0,1
262,3.59,24.000400000000013,4,1,4,0,0,1
174,14.679999999999996,112.00040000000001,3,2,0,0,0,2
133,5.079999999999999,153.0004,1,1,1,0,0,0
486,0.94,0.0,1,0,13,0,0,0
0,7.290000000000001,286.0004,1,1,1,0,0,2
89,4.410000000000001,197.0004,3,2,9,0,0,0
660,0.20999999999999996,0.0,3,1,10,1,0,2
594,0.16999999999999993,0.0,0,0,13,0,0,1
299,2.58,0.0,2,0,5,0,1,2
23,7.860000000000001,263.0004,0,2,8,0,0,1
25,8.72,261.0004,3,1,12,0,0,0
316,0.8500000000000001,0.0,3,0,10,0,0,0
210,1.62,76.00040000000001,3,1,13,0,0,1
284,0.41999999999999993,2.0004000000000133,3,1,1,1,0,1
134,4.989999999999998,152.0004,0,1,8,0,0,0
697,0.8799999999999999,0.0,1,1,5,1,0,2
472,0.7299999999999995,0.0,0,0,5,0,0,0
245,2.5299999999999994,41.00040000000001,3,2,7,0,0,2
414,-0.40000000000000036,0.0,3,2,1,0,0,0
327,1.75,0.0,3,1,1,0,0,1
415,0.79,0.0,3,2,1,0,0,2
330,8.969999999999999,0.0,1,2,4,0,0,2
257,1.79,29.000400000000013,3,1,1,0,0,2
283,0.41000000000000014,3.0004000000000133,3,0,10,0,0,1
401,4.289999999999999,0.0,1,0,6,0,0,1
97,8.879999999999999,189.0004,3,1,12,0,0,2
232,4.319999999999999,54.00040000000001,1,2,1,0,0,2
574,2.4699999999999998,0.0,3,0,6,0,0,0
324,2.42,0.0,3,1,1,0,0,0
239,1.6899999999999995,47.00040000000001,1,1,4,1,0,0
508,3.0600000000000005,0.0,2,2,9,0,0,1
55,9.379999999999999,231.0004,3,1,12,0,0,0
200,5.759999999999998,86.00040000000001,2,2,11,0,0,2
646,-1.3900000000000006,0.0,2,1,5,1,0,0
324,3.210000000000001,0.0,3,2,9,0,0,0
91,15.740000000000002,195.0004,3,1,12,0,0,0
444,-0.3200000000000003,0.0,0,0,6,0,0,2
185,-3.0600000000000023,101.00040000000001,2,1,11,1,0,2
138,8.020000000000001,148.0004,1,1,8,0,0,0
544,1.46,0.0,0,1,13,0,0,2
154,10.770000000000003,132.0004,1,2,0,0,0,2
179,1.769999999999996,107.00040000000001,0,2,0,0,0,2
118,12.350000000000001,168.0004,0,2,11,0,0,2
70,16.81,216.0004,3,1,12,0,0,2
409,1.0599999999999996,0.0,3,2,1,0,0,0
421,0.11999999999999922,0.0,1,1,2,1,0,0
190,3.17,96.00040000000001,3,2,9,0,0,1
326,1.8499999999999996,0.0,1,1,13,0,0,0
261,5.880000000000001,25.000400000000013,3,1,12,0,0,0
393,2.5600000000000005,0.0,0,0,9,0,0,2
494,0.9799999999999995,0.0,0,2,5,0,0,2
239,2.2200000000000024,47.00040000000001,2,0,9,0,0,2
378,4.770000000000001,0.0,2,0,9,0,0,0
516,2.08,0.0,3,2,1,0,0,2
185,4.93,101.00040000000001,3,1,12,0,0,2
274,16.89,12.000400000000013,2,2,3,0,0,2
661,-0.24,0.0,3,1,10,1,0,1
187,5.49,99.00040000000001,3,2,4,0,0,2
336,4.3100000000000005,0.0,1,2,9,0,0,2
13,12.110000000000003,273.0004,3,2,0,0,0,2
308,1.5999999999999996,0.0,0,2,5,0,0,0
542,-0.14999999999999947,0.0,0,2,5,0,0,2
99,16.340000000000003,187.0004,0,1,0,0,1,2
355,2.4099999999999997,0.0,1,0,13,0,0,1
108,4.7299999999999995,178.0004,3,2,9,0,0,1
298,2.2300000000000004,0.0,3,2,1,0,0,2
170,1.71,116.00040000000001,2,1,5,0,0,2
619,0.8500000000000001,0.0,0,0,13,0,0,2
0,11.400000000000002,286.0004,3,1,0,1,0,2
75,4.35,211.0004,3,1,1,0,0,0
188,3.869999999999999,98.00040000000001,2,1,5,0,0,2
161,1.5900000000000007,125.00040000000001,3,1,1,0,0,2
88,6.26,198.0004,1,1,1,0,0,1
146,15.809999999999999,140.0004,0,1,11,0,0,2
80,10.16,206.0004,3,2,0,0,0,0
95,9.14,191.0004,1,2,8,1,0,2
195,3.549999999999999,91.00040000000001,2,2,9,0,0,2
91,9.25,195.0004,3,2,7,0,0,1
81,7.08,205.0004,1,2,1,0,0,2
377,4.259999999999999,0.0,3,0,9,0,0,2
0,8.579999999999998,286.0004,2,1,8,0,0,2
126,8.739999999999995,160.0004,0,2,11,0,0,1
151,2.5200000000000005,135.0004,3,0,6,0,0,2
651,0.05000000000000071,0.0,2,0,5,1,0,2
37,8.149999999999999,249.0004,2,1,8,0,0,2
686,1.6099999999999994,0.0,1,0,6,1,0,0
348,3.5100000000000016,0.0,1,0,6,0,0,1
120,6.939999999999998,166.0004,0,2,3,0,0,2
366,1.0,0.0,3,1,10,0,0,0
217,3.05,69.00040000000001,2,2,5,0,0,2
114,11.08,172.0004,3,1,12,0,0,0
136,0.8599999999999999,150.0004,3,0,10,0,0,1
65,2.42,221.0004,0,2,1,0,0,2
515,1.33,0.0,0,2,13,0,0,2
430,0.6200000000000001,0.0,3,0,10,0,1,1
164,14.81,122.00040000000001,3,1,12,0,0,2
253,0.54,33.00040000000001,1,2,13,0,0,0
358,0.15000000000000036,0.0,3,1,1,1,0,1
265,1.6199999999999992,21.000400000000013,3,0,9,0,0,0
183,8.43,103.00040000000001,2,2,3,0,0,0
453,2.7299999999999995,0.0,3,0,6,0,0,0
64,4.7700000000000005,222.0004,4,1,1,0,0,2
282,0.6799999999999997,4.000400000000013,3,0,13,0,0,1
487,1.7699999999999996,0.0,1,2,5,0,0,2
737,0.14000000000000012,0.0,1,1,13,1,0,1
43,11.89,243.0004,3,1,12,0,0,0
453,1.0899999999999999,0.0,3,1,4,1,0,0
165,6.0600000000000005,121.00040000000001,2,2,9,0,0,2
121,15.329999999999998,165.0004,0,1,11,0,0,2
252,2.3499999999999996,34.00040000000001,0,1,1,0,0,2
502,0.8099999999999996,0.0,3,1,1,1,0,2
342,0.02000000000000135,0.0,4,2,2,1,0,0
6,7.789999999999999,280.0004,2,1,8,0,0,0
386,0.5999999999999999,0.0,3,0,10,0,0,2
140,7.610000000000001,146.0004,3,1,12,0,0,1
619,3.2699999999999996,0.0,2,0,9,0,1,2
220,0.6499999999999999,66.00040000000001,3,0,10,0,0,2
269,2.2300000000000004,17.000400000000013,0,0,6,0,0,1
304,0.9000000000000001,0.0,3,0,10,0,0,1
142,5.08,144.0004,1,1,1,0,0,0
473,1.2300000000000004,0.0,0,0,6,0,0,1
52,5.540000000000001,234.0004,0,1,8,0,0,1
61,13.839999999999996,225.0004,0,2,3,0,0,0
18,13.529999999999998,268.0004,1,2,8,0,0,0
195,10.21,91.00040000000001,3,1,12,0,0,2
604,-0.6400000000000006,0.0,3,0,6,1,0,2
298,1.6500000000000004,0.0,0,2,9,0,0,2
109,11.649999999999999,177.0004,1,1,8,0,0,1
176,1.1500000000000004,110.00040000000001,0,2,9,0,0,2
155,1.0900000000000003,131.0004,3,1,10,0,0,2
253,12.59,33.00040000000001,3,1,0,0,0,2
147,3.8099999999999996,139.0004,3,2,1,0,0,2
363,0.56,0.0,3,0,10,0,0,2
227,2.6400000000000006,59.00040000000001,2,2,3,1,0,2
0,3.5999999999999996,286.0004,0,1,8,0,0,0
287,3.219999999999999,0.0,2,0,9,0,0,0
309,1.9499999999999997,0.0,0,0,5,0,0,2
251,1.6399999999999988,35.00040000000001,3,2,7,0,0,2
0,17.189999999999998,286.0004,2,1,0,0,0,1
584,-0.25,0.0,3,0,10,1,0,2
132,-0.6800000000000006,154.0004,0,1,1,0,0,2
643,-0.3400000000000001,0.0,3,2,13,1,0,1
333,0.8,0.0,3,1,10,0,0,2
2,8.020000000000001,284.0004,1,1,8,0,0,2
162,2.54,124.00040000000001,4,1,1,0,0,0
666,2.6999999999999993,0.0,1,0,6,1,0,2
132,8.96,154.0004,3,1,12,0,0,1
408,3.26,0.0,1,2,1,0,0,2
561,-0.18999999999999995,0.0,3,1,10,1,0,0
98,16.070000000000004,188.0004,2,2,8,0,0,0
131,11.849999999999998,155.0004,0,2,0,0,0,0
462,1.200000000000001,0.0,0,0,6,0,0,1
444,0.54,0.0,0,1,13,0,0,2
419,4.42,0.0,1,0,6,0,0,1
201,1.7400000000000002,85.00040000000001,1,1,5,0,0,0
147,10.219999999999999,139.0004,2,1,3,0,0,0
276,2.919999999999999,10.000400000000013,3,0,6,0,0,0
214,0.71,72.00040000000001,3,1,10,0,0,1
366,2.55,0.0,3,2,1,0,1,2
399,1.17,0.0,3,0,6,0,0,2
382,-0.1900000000000004,0.0,1,1,1,1,0,2
147,14.25,139.0004,1,2,3,0,0,1
312,3.3200000000000003,0.0,2,2,5,0,0,2
226,5.750000000000001,60.00040000000001,3,0,6,0,0,0
88,3.53,198.0004,3,1,1,0,0,1
539,2.0199999999999996,0.0,3,0,6,0,1,1
208,4.049999999999999,78.00040000000001,3,0,6,0,0,2
293,3.01,0.0,3,0,6,0,1,1
97,15.220000000000002,189.0004,3,2,0,0,0,1
200,15.600000000000001,86.00040000000001,0,2,3,0,0,0
14,10.620000000000001,272.0004,2,1,8,0,0,2
382,0.6199999999999999,0.0,3,0,10,0,0,2
371,0.30000000000000004,0.0,3,0,10,0,0,2
18,13.23,268.0004,3,1,12,0,0,0
226,2.55,60.00040000000001,3,0,6,0,0,2
313,1.8999999999999995,0.0,1,2,13,0,0,0
186,12.44,100.00040000000001,3,2,0,0,0,1
66,10.46,220.0004,2,2,11,1,0,1
166,0.21999999999999975,120.00040000000001,0,2,5,0,0,2
467,2.619999999999999,0.0,2,0,9,1,0,1
197,11.64,89.00040000000001,2,2,3,0,0,0
54,15.61,232.0004,3,1,12,0,0,1
670,0.7400000000000002,0.0,3,2,13,0,0,2
370,1.2800000000000002,0.0,2,2,5,0,0,0
97,4.390000000000001,189.0004,0,2,8,0,0,2
171,10.17,115.00040000000001,1,2,8,0,0,2
743,0.99,0.0,3,0,10,0,0,2
555,2.2799999999999994,0.0,1,0,6,0,0,0
363,15.599999999999994,0.0,2,1,0,0,0,2
727,0.27,0.0,3,2,13,0,0,2
280,1.9100000000000001,6.000400000000013,3,1,12,1,0,2
32,9.21,254.0004,2,2,8,0,0,1
314,1.4400000000000004,0.0,3,2,1,0,0,2
528,5.890000000000001,0.0,1,0,6,0,0,1
307,0.69,0.0,3,1,10,0,0,0
741,1.1499999999999997,0.0,3,0,13,0,0,2
228,5.01,58.00040000000001,1,2,1,0,1,2
209,2.54,77.00040000000001,3,1,1,0,1,0
249,5.350000000000001,37.00040000000001,1,1,0,1,0,0
109,10.950000000000001,177.0004,3,1,12,0,0,0
545,0.6699999999999999,0.0,3,0,6,0,0,0
145,11.509999999999998,141.0004,3,1,12,0,0,2
459,1.459999999999999,0.0,1,0,6,0,0,0
129,2.9399999999999995,157.0004,1,1,8,1,0,2
509,0.7600000000000007,0.0,2,1,5,0,0,2
448,0.7800000000000011,0.0,0,0,6,0,0,0
61,0.019999999999999574,225.0004,0,1,8,1,0,2
345,2.959999999999999,0.0,2,2,9,0,0,1
350,11.709999999999994,0.0,2,2,11,1,0,0
418,1.1100000000000003,0.0,1,1,5,0,0,2
617,1.05,0.0,3,2,13,0,0,0
174,6.669999999999998,112.00040000000001,1,1,2,0,0,2
65,10.98,221.0004,1,2,8,0,0,0
353,-5.189999999999998,0.0,0,2,3,1,0,0
349,1.0,0.0,3,1,1,0,0,0
230,8.71,56.00040000000001,3,1,12,0,0,0
465,-1.8000000000000007,0.0,0,0,6,0,0,2
365,0.7700000000000005,0.0,0,1,5,0,0,1
162,2.04,124.00040000000001,3,2,1,0,0,1
225,7.559999999999999,61.00040000000001,3,1,2,0,0,2
654,2.6900000000000013,0.0,2,0,9,0,0,1
118,14.230000000000002,168.0004,3,1,12,0,0,2
393,3.039999999999999,0.0,2,0,9,0,0,1
257,13.57,29.000400000000013,2,2,11,0,0,2
219,11.250000000000004,67.00040000000001,1,1,3,0,0,2
420,0.56,0.0,3,1,10,0,0,1
160,9.620000000000001,126.00040000000001,2,1,8,0,0,2
227,12.62,59.00040000000001,3,1,12,0,0,2
226,2.3899999999999997,60.00040000000001,3,1,1,0,0,2
171,9.459999999999999,115.00040000000001,3,1,12,0,0,2
335,2.4400000000000004,0.0,1,2,1,0,0,2
82,7.079999999999998,204.0004,0,1,0,0,0,1
360,0.3799999999999999,0.0,3,1,10,0,0,2
196,8.720000000000002,90.00040000000001,0,2,3,0,0,1
158,4.89,128.0004,1,2,1,0,0,2
0,16.130000000000003,286.0004,1,1,3,0,0,0
117,12.25,169.0004,2,1,8,0,0,1
104,9.4,182.0004,1,2,4,0,0,0
181,3.5900000000000007,105.00040000000001,1,2,1,0,0,0
698,-0.6400000000000001,0.0,3,0,13,1,0,1
507,1.0099999999999998,0.0,0,0,6,0,0,0
72,3.8499999999999996,214.0004,3,2,1,0,0,1
252,-5.93,34.00040000000001,2,2,3,1,0,2
361,0.45999999999999996,0.0,3,1,10,0,0,1
250,3.469999999999999,36.00040000000001,2,1,11,0,0,0
229,4.93,57.00040000000001,3,2,0,1,0,1
524,-0.20999999999999996,0.0,3,2,1,1,0,0
700,0.1299999999999999,0.0,3,1,13,1,0,0
342,0.21999999999999975,0.0,3,2,1,0,0,0
293,4.289999999999999,0.0,3,0,6,0,0,1
371,1.8899999999999997,0.0,3,0,6,0,0,1
152,1.75,134.0004,2,1,5,0,0,2
25,11.98,261.0004,3,1,12,0,0,0
242,-0.7300000000000004,44.00040000000001,1,2,3,1,0,0
290,5.11,0.0,1,0,9,0,0,1
259,4.369999999999999,27.000400000000013,3,2,4,0,0,1
0,11.79,286.0004,1,2,8,0,0,0
675,0.8700000000000001,0.0,1,0,13,0,0,2
0,12.629999999999999,286.0004,0,2,3,0,0,2
249,1.8899999999999997,37.00040000000001,1,2,13,0,0,0
228,2.4400000000000004,58.00040000000001,3,0,6,0,0,2
341,2.3,0.0,3,1,1,0,0,0
156,3.2600000000000007,130.0004,3,2,9,0,0,2
381,1.6499999999999995,0.0,1,2,13,0,0,1
173,15.25,113.00040000000001,0,2,3,0,0,1
144,12.049999999999999,142.0004,3,1,12,0,0,1
64,10.970000000000002,222.0004,3,1,12,0,0,1
318,4.390000000000001,0.0,1,2,4,0,0,2
260,3.2800000000000002,26.000400000000013,3,0,6,0,0,2
244,4.33,42.00040000000001,1,2,1,0,0,2
221,0.20999999999999996,65.00040000000001,3,1,13,0,0,0
387,2.67,0.0,0,0,6,0,0,1
349,0.69,0.0,3,0,10,0,0,2
0,15.869999999999997,286.0004,1,2,11,0,0,0
0,2.349999999999998,286.0004,0,2,0,1,0,2
268,8.040000000000001,18.000400000000013,1,2,2,0,0,0
463,1.25,0.0,3,0,13,0,0,0
382,1.1300000000000008,0.0,1,0,9,0,0,2
535,0.17999999999999972,0.0,3,0,13,0,0,2
491,3.67,0.0,0,0,6,0,1,2
82,11.81,204.0004,3,1,12,0,0,2
272,3.9299999999999997,14.000400000000013,0,0,6,0,0,1
393,1.5099999999999998,0.0,1,1,1,1,0,2
244,10.38,42.00040000000001,1,1,4,0,0,2
263,0.5499999999999998,23.000400000000013,3,2,1,0,1,2
100,5.5,186.0004,0,2,8,0,0,0
393,1.33,0.0,1,1,1,1,0,0
0,3.41,286.0004,3,1,12,1,0,1
76,11.06,210.0004,3,2,2,0,0,2
111,4.45,175.0004,3,2,1,0,0,0
425,3.0699999999999985,0.0,1,0,6,0,0,0
203,9.879999999999999,83.00040000000001,1,1,2,0,0,0
565,0.16000000000000014,0.0,1,0,9,1,0,0
513,-0.22000000000000064,0.0,2,2,9,1,0,2
45,3.4399999999999995,241.0004,0,1,1,0,0,1
120,8.519999999999998,166.0004,1,1,8,0,0,0
612,1.2200000000000006,0.0,3,0,6,1,0,0
124,7.210000000000001,162.0004,0,2,8,0,0,1
369,0.8199999999999998,0.0,3,0,10,0,0,1
316,3.6999999999999993,0.0,3,0,6,0,0,2
227,9.519999999999998,59.00040000000001,2,1,8,0,0,0
118,9.8,168.0004,4,2,2,0,0,2
157,3.33,129.0004,4,2,1,0,0,0
25,5.039999999999999,261.0004,3,1,12,1,0,2
462,-1.67,0.0,2,1,5,1,0,2
585,-0.1100000000000001,0.0,3,0,10,1,0,1
345,0.14000000000000012,0.0,3,0,10,0,0,0
35,4.039999999999999,251.0004,1,1,5,0,0,2
303,1.0,0.0,2,1,5,0,0,2
363,3.0199999999999996,0.0,3,0,6,0,0,0
538,-4.93,0.0,2,0,9,1,0,1
232,3.74,54.00040000000001,3,2,1,0,0,2
0,12.560000000000002,286.0004,3,1,0,0,0,1
132,14.27,154.0004,3,1,0,0,0,1
155,3.3499999999999943,131.0004,2,1,3,1,0,2
148,4.15,138.0004,0,1,1,0,0,1
185,4.470000000000001,101.00040000000001,2,0,9,0,0,1
279,5.250000000000001,7.000400000000013,1,2,1,0,0,2
237,3.84,49.00040000000001,1,1,1,0,0,1
567,2.66,0.0,1,0,6,0,0,0
406,2.49,0.0,3,2,4,0,0,0
